GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_population
G2100830,1870,Kentucky,210,Graves,GRAVES,Graves,19398
G2100850,1870,Kentucky,210,Grayson,GRAYSON,Grayson,11580
G2100870,1870,Kentucky,210,Green,GREEN,Green,9379
G2100890,1870,Kentucky,210,Greenup,GREENUP,Greenup,11463
G2100910,1870,Kentucky,210,Hancock,HANCOCK,Hancock,6591
G2100930,1870,Kentucky,210,Hardin,HARDIN,Hardin,15705
G2100950,1870,Kentucky,210,Harlan,HARLAN,Harlan,4415
G2100970,1870,Kentucky,210,Harrison,HARRISON,Harrison,12993
G2100990,1870,Kentucky,210,Hart,HART,Hart,13687
G2101010,1870,Kentucky,210,Henderson,HENDERSON,Henderson,18457
G2101030,1870,Kentucky,210,Henry,HENRY,Henry,11066
G2101050,1870,Kentucky,210,Hickman,HICKMAN,Hickman,8453
G2101070,1870,Kentucky,210,Hopkins,HOPKINS,Hopkins,13827
G2101090,1870,Kentucky,210,Jackson,JACKSON,Jackson,4547
G2101110,1870,Kentucky,210,Jefferson,JEFFERSON,Jefferson,118953
G2101130,1870,Kentucky,210,Jessamine,JESSAMINE,Jessamine,8638
G2101150,1870,Kentucky,210,Johnson,JOHNSON,Johnson,7494
G2101155,1870,Kentucky,210,Josh Bell,JOSH BELL,Josh Bell,3731
G2101170,1870,Kentucky,210,Kenton,KENTON,Kenton,36096
G2101210,1870,Kentucky,210,Knox,KNOX,Knox,8294
G2101230,1870,Kentucky,210,Larue,LARUE,Larue,8235
G2101250,1870,Kentucky,210,Laurel,LAUREL,Laurel,6016
G2101270,1870,Kentucky,210,Lawrence,LAWRENCE,Lawrence,8497
G2101290,1870,Kentucky,210,Lee,LEE,Lee,3055
G2101330,1870,Kentucky,210,Letcher,LETCHER,Letcher,4608
G2101350,1870,Kentucky,210,Lewis,LEWIS,Lewis,9115
G2101370,1870,Kentucky,210,Lincoln,LINCOLN,Lincoln,10947
G2101390,1870,Kentucky,210,Livingston,LIVINGSTON,Livingston,8200
G2101410,1870,Kentucky,210,Logan,LOGAN,Logan,20429
G2101430,1870,Kentucky,210,Lyon,LYON,Lyon,6233
G2101450,1870,Kentucky,210,McCracken,MCCRACKEN,Mccracken,13988
G2101490,1870,Kentucky,210,McLean,MCLEAN,Mclean,7614
G2101510,1870,Kentucky,210,Madison,MADISON,Madison,19543
G2101530,1870,Kentucky,210,Magoffin,MAGOFFIN,Magoffin,4684
G2101550,1870,Kentucky,210,Marion,MARION,Marion,12838
G2101570,1870,Kentucky,210,Marshall,MARSHALL,Marshall,9455
G2101610,1870,Kentucky,210,Mason,MASON,Mason,18126
G2101630,1870,Kentucky,210,Meade,MEADE,Meade,9485
G2101650,1870,Kentucky,210,Menifee,MENIFEE,Menifee,1986
G2101670,1870,Kentucky,210,Mercer,MERCER,Mercer,13144
G2101690,1870,Kentucky,210,Metcalfe,METCALFE,Metcalfe,7934
G2101710,1870,Kentucky,210,Monroe,MONROE,Monroe,9231
G2101730,1870,Kentucky,210,Montgomery,MONTGOMERY,Montgomery,7557
G2101750,1870,Kentucky,210,Morgan,MORGAN,Morgan,5975
G2101770,1870,Kentucky,210,Muhlenberg,MUHLENBERG,Muhlenberg,12638
G2101790,1870,Kentucky,210,Nelson,NELSON,Nelson,14804
G2101810,1870,Kentucky,210,Nicholas,NICHOLAS,Nicholas,9129
G2101830,1870,Kentucky,210,Ohio,OHIO,Ohio,15561
G2101850,1870,Kentucky,210,Oldham,OLDHAM,Oldham,9027
G2101870,1870,Kentucky,210,Owen,OWEN,Owen,14309
G2101890,1870,Kentucky,210,Owsley,OWSLEY,Owsley,3889
G2101910,1870,Kentucky,210,Pendleton,PENDLETON,Pendleton,14030
G2101930,1870,Kentucky,210,Perry,PERRY,Perry,4274
G2101950,1870,Kentucky,210,Pike,PIKE,Pike,9562
G2101970,1870,Kentucky,210,Powell,POWELL,Powell,2599
G2101990,1870,Kentucky,210,Pulaski,PULASKI,Pulaski,17670
G2102010,1870,Kentucky,210,Robertson,ROBERTSON,Robertson,5399
G2102030,1870,Kentucky,210,Rockcastle,ROCKCASTLE,Rockcastle,7145
G2102050,1870,Kentucky,210,Rowan,ROWAN,Rowan,2991
G2102070,1870,Kentucky,210,Russell,RUSSELL,Russell,5809
G2102090,1870,Kentucky,210,Scott,SCOTT,Scott,11607
G2102110,1870,Kentucky,210,Shelby,SHELBY,Shelby,15733
G2102130,1870,Kentucky,210,Simpson,SIMPSON,Simpson,9573
G2102150,1870,Kentucky,210,Spencer,SPENCER,Spencer,5956
G2102170,1870,Kentucky,210,Taylor,TAYLOR,Taylor,8226
G2102190,1870,Kentucky,210,Todd,TODD,Todd,12612
G2102210,1870,Kentucky,210,Trigg,TRIGG,Trigg,13686
G2102230,1870,Kentucky,210,Trimble,TRIMBLE,Trimble,5577
G2102250,1870,Kentucky,210,Union,UNION,Union,13640
G2102270,1870,Kentucky,210,Warren,WARREN,Warren,21742
G2102290,1870,Kentucky,210,Washington,WASHINGTON,Washington,12464
G2102310,1870,Kentucky,210,Wayne,WAYNE,Wayne,10602
G2102330,1870,Kentucky,210,Webster,WEBSTER,Webster,10937
G2102350,1870,Kentucky,210,Whitley,WHITLEY,Whitley,8278
G2102370,1870,Kentucky,210,Wolfe,WOLFE,Wolfe,3603
G2102390,1870,Kentucky,210,Woodford,WOODFORD,Woodford,8240
G2200050,1870,Louisiana,220,Ascension,ASCENSION,Ascension,11577
G2200070,1870,Louisiana,220,Assumption,ASSUMPTION,Assumption,13234
G2200090,1870,Louisiana,220,Avoyelles,AVOYELLES,Avoyelles,12926
G2200130,1870,Louisiana,220,Bienville,BIENVILLE,Bienville,10636
G2200150,1870,Louisiana,220,Bossier,BOSSIER,Bossier,12675
G2200170,1870,Louisiana,220,Caddo,CADDO,Caddo,21714
G2200190,1870,Louisiana,220,Calcasieu,CALCASIEU,Calcasieu,6733
G2200210,1870,Louisiana,220,Caldwell,CALDWELL,Caldwell,4820
G2200230,1870,Louisiana,220,Cameron,CAMERON,Cameron,1591
G2200235,1870,Louisiana,220,Carroll,CARROLL,Carroll,10110
G2200250,1870,Louisiana,220,Catahoula,CATAHOULA,Catahoula,8475
G2200270,1870,Louisiana,220,Claiborne,CLAIBORNE,Claiborne,20240
G2200290,1870,Louisiana,220,Concordia,CONCORDIA,Concordia,9977
G2200310,1870,Louisiana,220,De Soto,DE SOTO,De Soto,14962
G2200330,1870,Louisiana,220,East Baton Rouge,EAST BATON ROUGE,East Baton Rouge,17816
G2200370,1870,Louisiana,220,East Feliciana,EAST FELICIANA,East Feliciana,13499
G2200410,1870,Louisiana,220,Franklin,FRANKLIN,Franklin,5078
G2200430,1870,Louisiana,220,Grant,GRANT,Grant,4517
G2200450,1870,Louisiana,220,Iberia,IBERIA,Iberia,9042
G2200470,1870,Louisiana,220,Iberville,IBERVILLE,Iberville,12347
G2200490,1870,Louisiana,220,Jackson,JACKSON,Jackson,7646
G2200510,1870,Louisiana,220,Jefferson,JEFFERSON,Jefferson,17767
G2200550,1870,Louisiana,220,Lafayette,LAFAYETTE,Lafayette,10388
G2200570,1870,Louisiana,220,Lafourche,LAFOURCHE,Lafourche,14719
G2200630,1870,Louisiana,220,Livingston,LIVINGSTON,Livingston,4026
G2200650,1870,Louisiana,220,Madison,MADISON,Madison,8600
G2200670,1870,Louisiana,220,Morehouse,MOREHOUSE,Morehouse,9387
G2200690,1870,Louisiana,220,Natchitoches,NATCHITOCHES,Natchitoches,18265
G2200710,1870,Louisiana,220,Orleans,ORLEANS,Orleans,191418
G2200730,1870,Louisiana,220,Ouachita,OUACHITA,Ouachita,11582
G2200750,1870,Louisiana,220,Plaquemines,PLAQUEMINES,Plaquemines,10552
G2200770,1870,Louisiana,220,Pointe Coupee,POINTE COUPEE,Pointe Coupee,12981
G2200790,1870,Louisiana,220,Rapides,RAPIDES,Rapides,18015
G2200830,1870,Louisiana,220,Richland,RICHLAND,Richland,5110
G2200850,1870,Louisiana,220,Sabine,SABINE,Sabine,6456
G2200870,1870,Louisiana,220,St Bernard,ST BERNARD,St Bernard,3553
G2200890,1870,Louisiana,220,St Charles,ST CHARLES,St Charles,4867
G2200910,1870,Louisiana,220,St Helena,ST HELENA,St Helena,5423
G2200930,1870,Louisiana,220,St James,ST JAMES,St James,10152
G2200950,1870,Louisiana,220,St John The Baptist,ST JOHN THE BAPTIST,St John The Baptist,6762
G2200970,1870,Louisiana,220,St Landry,ST LANDRY,St Landry,25553
G2200990,1870,Louisiana,220,St Martin,ST MARTIN,St Martin,9370
G2201010,1870,Louisiana,220,St Mary,ST MARY,St Mary,13860
G2201030,1870,Louisiana,220,St Tammany,ST TAMMANY,St Tammany,5586
G2201050,1870,Louisiana,220,Tangipahoa,TANGIPAHOA,Tangipahoa,7928
G2201070,1870,Louisiana,220,Tensas,TENSAS,Tensas,12419
G2201090,1870,Louisiana,220,Terrebonne,TERREBONNE,Terrebonne,12451
G2201110,1870,Louisiana,220,Union,UNION,Union,11685
G2201130,1870,Louisiana,220,Vermilion,VERMILION,Vermillion,4528
G2201170,1870,Louisiana,220,Washington,WASHINGTON,Washington,3330
G2201210,1870,Louisiana,220,West Baton Rouge,WEST BATON ROUGE,West Baton Rouge,5114
G2201250,1870,Louisiana,220,West Feliciana,WEST FELICIANA,West Feliciana,10499
G2201270,1870,Louisiana,220,Winn,WINN,Winn,4954
G2300010,1870,Maine,230,Androscoggin,ANDROSCOGGIN,Androscoggin,35866
G2300030,1870,Maine,230,Aroostook,AROOSTOOK,Aroostook,29609
G2300050,1870,Maine,230,Cumberland,CUMBERLAND,Cumberland,82021
G2300070,1870,Maine,230,Franklin,FRANKLIN,Franklin,18807
G2300090,1870,Maine,230,Hancock,HANCOCK,Hancock,36495
G2300110,1870,Maine,230,Kennebec,KENNEBEC,Kennebec,53203
G2300130,1870,Maine,230,Knox,KNOX,Knox,30823
G2300150,1870,Maine,230,Lincoln,LINCOLN,Lincoln,25597
G2300170,1870,Maine,230,Oxford,OXFORD,Oxford,33488
G2300190,1870,Maine,230,Penobscot,PENOBSCOT,Penobscot,75150
G2300210,1870,Maine,230,Piscataquis,PISCATAQUIS,Piscataquis,14403
G2300230,1870,Maine,230,Sagadahoc,SAGADAHOC,Sagadahoc,18803
G2300250,1870,Maine,230,Somerset,SOMERSET,Somerset,34611
G2300270,1870,Maine,230,Waldo,WALDO,Waldo,34522
G2300290,1870,Maine,230,Washington,WASHINGTON,Washington,43343
G2300310,1870,Maine,230,York,YORK,York,60174
G2400010,1870,Maryland,240,Allegany,ALLEGANY,Allegany,38536
G2400030,1870,Maryland,240,Anne Arundel,ANNE ARUNDEL,Anne Arundel,24457
G2400050,1870,Maryland,240,Baltimore,BALTIMORE,Baltimore,330741
G2400090,1870,Maryland,240,Calvert,CALVERT,Calvert,9865
G2400110,1870,Maryland,240,Caroline,CAROLINE,Caroline,12101
G2400130,1870,Maryland,240,Carroll,CARROLL,Carroll,28619
G2400150,1870,Maryland,240,Cecil,CECIL,Cecil,25874
G2400170,1870,Maryland,240,Charles,CHARLES,Charles,15738
G2400190,1870,Maryland,240,Dorchester,DORCHESTER,Dorchester,19458
G2400210,1870,Maryland,240,Frederick,FREDERICK,Frederick,47572
G2400250,1870,Maryland,240,Harford,HARFORD,Harford,22605
G2400270,1870,Maryland,240,Howard,HOWARD,Howard,14150
G2400290,1870,Maryland,240,Kent,KENT,Kent,17102
G2400310,1870,Maryland,240,Montgomery,MONTGOMERY,Montgomery,20563
G2400330,1870,Maryland,240,Prince Georges,PRINCE GEORGES,Prince Georges,21138
G2400350,1870,Maryland,240,Queen Anne's,QUEEN ANNE'S,Queen Anne's,16171
G2400370,1870,Maryland,240,St Mary's,ST MARY'S,St Mary's,14944
G2400390,1870,Maryland,240,Somerset,SOMERSET,Somerset,18190
G2400410,1870,Maryland,240,Talbot,TALBOT,Talbot,16137
G2400430,1870,Maryland,240,Washington,WASHINGTON,Washington,34712
G2400450,1870,Maryland,240,Wicomico,WICOMICO,Wicomico,15802
G2400470,1870,Maryland,240,Worcester,WORCESTER,Worcester,16419
G2405100,1870,Maryland,240,Baltimore City,BALTIMORE CITY,Baltimore City,
G2500010,1870,Massachusetts,250,Barnstable,BARNSTABLE,Barnstable,32774
G2500030,1870,Massachusetts,250,Berkshire,BERKSHIRE,Berkshire,64827
G2500050,1870,Massachusetts,250,Bristol,BRISTOL,Bristol,102886
G2500070,1870,Massachusetts,250,Dukes,DUKES,Dukes,3787
G2500090,1870,Massachusetts,250,Essex,ESSEX,Essex,200843
G2500110,1870,Massachusetts,250,Franklin,FRANKLIN,Franklin,32635
G2500130,1870,Massachusetts,250,Hampden,HAMPDEN,Hampden,78409
G2500150,1870,Massachusetts,250,Hampshire,HAMPSHIRE,Hampshire,44388
G2500170,1870,Massachusetts,250,Middlesex,MIDDLESEX,Middlesex,274353
G2500190,1870,Massachusetts,250,Nantucket,NANTUCKET,Nantucket,4123
G2500210,1870,Massachusetts,250,Norfolk,NORFOLK,Norfolk,89443
G2500230,1870,Massachusetts,250,Plymouth,PLYMOUTH,Plymouth,65365
G2500250,1870,Massachusetts,250,Suffolk,SUFFOLK,Suffolk,270802
G2500270,1870,Massachusetts,250,Worcester,WORCESTER,Worcester,192716
G2600010,1870,Michigan,260,Alcona,ALCONA,Alcona,696
G2600050,1870,Michigan,260,Allegan,ALLEGAN,Allegan,32105
G2600070,1870,Michigan,260,Alpena,ALPENA,Alpena,2756
G2600090,1870,Michigan,260,Antrim,ANTRIM,Antrim,1985
G2600150,1870,Michigan,260,Barry,BARRY,Barry,22199
G2600170,1870,Michigan,260,Bay,BAY,Bay,15900
G2600190,1870,Michigan,260,Benzie,BENZIE,Benzie,2184
G2600210,1870,Michigan,260,Berrien,BERRIEN,Berrien,35104
G2600230,1870,Michigan,260,Branch,BRANCH,Branch,26226
G2600250,1870,Michigan,260,Calhoun,CALHOUN,Calhoun,36569
G2600270,1870,Michigan,260,Cass,CASS,Cass,21094
G2600290,1870,Michigan,260,Charlevoix,CHARLEVOIX,Charlevoix,1724
G2600310,1870,Michigan,260,Cheboygan,CHEBOYGAN,Cheboygan,2196
G2600330,1870,Michigan,260,Chippewa,CHIPPEWA,Chippewa,1689
G2600350,1870,Michigan,260,Clare,CLARE,Clare,366
G2600370,1870,Michigan,260,Clinton,CLINTON,Clinton,22845
G2600410,1870,Michigan,260,Delta,DELTA,Delta,2542
G2600450,1870,Michigan,260,Eaton,EATON,Eaton,25171
G2600470,1870,Michigan,260,Emmet,EMMET,Emmet,1211
G2600490,1870,Michigan,260,Genesee,GENESEE,Genesee,33900
G2600510,1870,Michigan,260,Gladwin,GLADWIN,Gladwin,
G2600550,1870,Michigan,260,Grand Traverse,GRAND TRAVERSE,Grand Traverse,4443
G2600570,1870,Michigan,260,Gratiot,GRATIOT,Gratiot,11810
G2600590,1870,Michigan,260,Hillsdale,HILLSDALE,Hillsdale,31684
G2600610,1870,Michigan,260,Houghton,HOUGHTON,Houghton,13879
G2600630,1870,Michigan,260,Huron,HURON,Huron,9049
G2600650,1870,Michigan,260,Ingham,INGHAM,Ingham,25268
G2600670,1870,Michigan,260,Ionia,IONIA,Ionia,27681
G2600690,1870,Michigan,260,Iosco,IOSCO,Iosco,3163
G2600730,1870,Michigan,260,Isabella,ISABELLA,Isabella,4113
G2600750,1870,Michigan,260,Jackson,JACKSON,Jackson,36047
G2600770,1870,Michigan,260,Kalamazoo,KALAMAZOO,Kalamazoo,32054
G2600790,1870,Michigan,260,Kalkaska,KALKASKA,Kalkaska,424
G2600810,1870,Michigan,260,Kent,KENT,Kent,50403
G2600830,1870,Michigan,260,Keweenaw,KEWEENAW,Keweenaw,4205
G2600850,1870,Michigan,260,Lake,LAKE,Lake,548
G2600870,1870,Michigan,260,Lapeer,LAPEER,Lapeer,21345
G2600890,1870,Michigan,260,Leelanau,LEELANAU,Leelanau,4576
G2600910,1870,Michigan,260,Lenawee,LENAWEE,Lenawee,45595
G2600930,1870,Michigan,260,Livingston,LIVINGSTON,Livingston,19336
G2600970,1870,Michigan,260,Mackinac,MACKINAC,Mackinac,1716
G2600990,1870,Michigan,260,Macomb,MACOMB,Macomb,27616
G2601010,1870,Michigan,260,Manistee,MANISTEE,Manistee,6074
G2601015,1870,Michigan,260,Manitou,MANITOU,Manitou,891
G2601030,1870,Michigan,260,Marquette,MARQUETTE,Marquette,15033
G2601050,1870,Michigan,260,Mason,MASON,Mason,3263
G2601070,1870,Michigan,260,Mecosta,MECOSTA,Mecosta,5642
G2601090,1870,Michigan,260,Menominee,MENOMINEE,Menominee,1791
G2601110,1870,Michigan,260,Midland,MIDLAND,Midland,3285
G2601130,1870,Michigan,260,Missaukee,MISSAUKEE,Missaukee,130
G2601150,1870,Michigan,260,Monroe,MONROE,Monroe,27483
G2601170,1870,Michigan,260,Montcalm,MONTCALM,Montcalm,13629
G2601190,1870,Michigan,260,Montmorency,MONTMORENCY,Montmorency,
G2601210,1870,Michigan,260,Muskegon,MUSKEGON,Muskegon,14894
G2601230,1870,Michigan,260,Newaygo,NEWAYGO,Newaygo,7294
G2601250,1870,Michigan,260,Oakland,OAKLAND,Oakland,40867
G2601270,1870,Michigan,260,Oceana,OCEANA,Oceana,7222
G2601290,1870,Michigan,260,Ogemaw,OGEMAW,Ogemaw,12
G2601310,1870,Michigan,260,Ontonagon,ONTONAGON,Ontonagon,2845
G2601330,1870,Michigan,260,Osceola,OSCEOLA,Osceola,2093
G2601350,1870,Michigan,260,Oscoda,OSCODA,Oscoda,70
G2601370,1870,Michigan,260,Otsego,OTSEGO,Otsego,
G2601390,1870,Michigan,260,Ottawa,OTTAWA,Ottawa,26651
G2601410,1870,Michigan,260,Presque Isle,PRESQUE ISLE,Presque Isle,355
G2601430,1870,Michigan,260,Roscommon,ROSCOMMON,Roscommon,
G2601450,1870,Michigan,260,Saginaw,SAGINAW,Saginaw,39097
G2601470,1870,Michigan,260,St Clair,ST CLAIR,St Clair,36661
G2601490,1870,Michigan,260,St Joseph,ST JOSEPH,St Joseph,26275
G2601510,1870,Michigan,260,Sanilac,SANILAC,Sanilac,14562
G2601530,1870,Michigan,260,Schoolcraft,SCHOOLCRAFT,Schoolcraft,
G2601550,1870,Michigan,260,Shiawassee,SHIAWASSEE,Shiawassee,20858
G2601570,1870,Michigan,260,Tuscola,TUSCOLA,Tuscola,13714
G2601590,1870,Michigan,260,Van Buren,VAN BUREN,Van Buren,28829
G2601610,1870,Michigan,260,Washtenaw,WASHTENAW,Washtenaw,41434
G2601630,1870,Michigan,260,Wayne,WAYNE,Wayne,119038
G2601650,1870,Michigan,260,Wexford,WEXFORD,Wexford,650
G2700010,1870,Minnesota,270,Aitkin,AITKIN,Aitkin,178
G2700030,1870,Minnesota,270,Anoka,ANOKA,Anoka,3940
G2700050,1870,Minnesota,270,Becker,BECKER,Becker,308
G2700070,1870,Minnesota,270,Beltrami,BELTRAMI,Beltrami,80
G2700090,1870,Minnesota,270,Benton,BENTON,Benton,1558
G2700110,1870,Minnesota,270,Big Stone,BIG STONE,Big Stone,24
G2700130,1870,Minnesota,270,Blue Earth,BLUE EARTH,Blue Earth,17302
G2700150,1870,Minnesota,270,Brown,BROWN,Brown,6396
G2700170,1870,Minnesota,270,Carlton,CARLTON,Carlton,286
G2700190,1870,Minnesota,270,Carver,CARVER,Carver,11586
G2700210,1870,Minnesota,270,Cass,CASS,Cass,380
G2700230,1870,Minnesota,270,Chippewa,CHIPPEWA,Chippewa,1467
G2700250,1870,Minnesota,270,Chisago,CHISAGO,Chisago,4358
G2700270,1870,Minnesota,270,Clay,CLAY,Clay,92
G2700330,1870,Minnesota,270,Cottonwood,COTTONWOOD,Cottonwood,534
G2700350,1870,Minnesota,270,Crow Wing,CROW WING,Crow Wing,200
G2700370,1870,Minnesota,270,Dakota,DAKOTA,Dakota,16312
G2700390,1870,Minnesota,270,Dodge,DODGE,Dodge,8598
G2700410,1870,Minnesota,270,Douglas,DOUGLAS,Douglas,4239
G2700430,1870,Minnesota,270,Faribault,FARIBAULT,Faribault,9940
G2700450,1870,Minnesota,270,Fillmore,FILLMORE,Fillmore,24887
G2700470,1870,Minnesota,270,Freeborn,FREEBORN,Freeborn,10578
G2700490,1870,Minnesota,270,Goodhue,GOODHUE,Goodhue,22618
G2700510,1870,Minnesota,270,Grant,GRANT,Grant,340
G2700530,1870,Minnesota,270,Hennepin,HENNEPIN,Hennepin,31566
G2700550,1870,Minnesota,270,Houston,HOUSTON,Houston,14936
G2700590,1870,Minnesota,270,Isanti,ISANTI,Isanti,2035
G2700610,1870,Minnesota,270,Itasca,ITASCA,Itasca,96
G2700630,1870,Minnesota,270,Jackson,JACKSON,Jackson,1825
G2700650,1870,Minnesota,270,Kanabec,KANABEC,Kanabec,93
G2700670,1870,Minnesota,270,Kandiyohi,KANDIYOHI,Kandiyohi,1760
G2700735,1870,Minnesota,270,Lac Qui Parle (old),LAC QUI PARLE (OLD),Lac Qui Parle (Old),145
G2700750,1870,Minnesota,270,Lake,LAKE,Lake,135
G2700790,1870,Minnesota,270,Le Sueur,LE SUEUR,Le Sueur,11607
G2700850,1870,Minnesota,270,McLeod,MCLEOD,Mcleod,5643
G2700910,1870,Minnesota,270,Martin,MARTIN,Martin,3867
G2700930,1870,Minnesota,270,Meeker,MEEKER,Meeker,6090
G2700950,1870,Minnesota,270,Mille Lacs,MILLE LACS,Mille Lacs,1109
G2700955,1870,Minnesota,270,Monongalia,MONONGALIA,Monongalia,3161
G2700970,1870,Minnesota,270,Morrison,MORRISON,Morrison,1681
G2700990,1870,Minnesota,270,Mower,MOWER,Mower,10447
G2701010,1870,Minnesota,270,Murray,MURRAY,Murray,209
G2701030,1870,Minnesota,270,Nicollet,NICOLLET,Nicollet,8362
G2701050,1870,Minnesota,270,Nobles,NOBLES,Nobles,117
G2701090,1870,Minnesota,270,Olmsted,OLMSTED,Olmsted,19793
G2701110,1870,Minnesota,270,Otter Tail,OTTER TAIL,Otter Tail,1968
G2701115,1870,Minnesota,270,Pembina,PEMBINA,Pembina,64
G2701150,1870,Minnesota,270,Pine,PINE,Pine,648
G2701190,1870,Minnesota,270,Polk,POLK,Polk,
G2701210,1870,Minnesota,270,Pope,POPE,Pope,2691
G2701230,1870,Minnesota,270,Ramsey,RAMSEY,Ramsey,23085
G2701270,1870,Minnesota,270,Redwood,REDWOOD,Redwood,1829
G2701290,1870,Minnesota,270,Renville,RENVILLE,Renville,3219
G2701310,1870,Minnesota,270,Rice,RICE,Rice,16083
G2701330,1870,Minnesota,270,Rock,ROCK,Rock,138
G2701370,1870,Minnesota,270,St Louis,ST LOUIS,St Louis,4561
G2701390,1870,Minnesota,270,Scott,SCOTT,Scott,11042
G2701410,1870,Minnesota,270,Sherburne,SHERBURNE,Sherburne,2050
G2701430,1870,Minnesota,270,Sibley,SIBLEY,Sibley,6725
G2701450,1870,Minnesota,270,Stearns,STEARNS,Stearns,14206
G2701470,1870,Minnesota,270,Steele,STEELE,Steele,8271
G2701490,1870,Minnesota,270,Stevens,STEVENS,Stevens,174
G2701530,1870,Minnesota,270,Todd,TODD,Todd,2036
G2701550,1870,Minnesota,270,Traverse,TRAVERSE,Traverse,13
G2701570,1870,Minnesota,270,Wabasha,WABASHA,Wabasha,15859
G2701590,1870,Minnesota,270,Wadena,WADENA,Wadena,6
G2701610,1870,Minnesota,270,Waseca,WASECA,Waseca,7854
G2701630,1870,Minnesota,270,Washington,WASHINGTON,Washington,11809
G2701650,1870,Minnesota,270,Watonwan,WATONWAN,Watonwan,2426
G2701670,1870,Minnesota,270,Wilkin,WILKIN,Wilkin,295
G2701690,1870,Minnesota,270,Winona,WINONA,Winona,22319
G2701710,1870,Minnesota,270,Wright,WRIGHT,Wright,9457
G2800010,1870,Mississippi,280,Adams,ADAMS,Adams,19084
G2800030,1870,Mississippi,280,Alcorn,ALCORN,Alcorn,10431
G2800050,1870,Mississippi,280,Amite,AMITE,Amite,10973
G2800070,1870,Mississippi,280,Attala,ATTALA,Attala,14776
G2800110,1870,Mississippi,280,Bolivar,BOLIVAR,Bolivar,9732
G2800130,1870,Mississippi,280,Calhoun,CALHOUN,Calhoun,10561
G2800150,1870,Mississippi,280,Carroll,CARROLL,Carroll,21047
G2800170,1870,Mississippi,280,Chickasaw,CHICKASAW,Chickasaw,19899
G2800190,1870,Mississippi,280,Choctaw,CHOCTAW,Choctaw,16988
G2800210,1870,Mississippi,280,Claiborne,CLAIBORNE,Claiborne,13386
G2800230,1870,Mississippi,280,Clarke,CLARKE,Clarke,7505
G2800270,1870,Mississippi,280,Coahoma,COAHOMA,Coahoma,7144
G2800290,1870,Mississippi,280,Copiah,COPIAH,Copiah,20608
G2800310,1870,Mississippi,280,Covington,COVINGTON,Covington,4753
G2800330,1870,Mississippi,280,DeSoto,DESOTO,De Soto,32021
G2800370,1870,Mississippi,280,Franklin,FRANKLIN,Franklin,7498
G2800410,1870,Mississippi,280,Greene,GREENE,Greene,2038
G2800430,1870,Mississippi,280,Grenada,GRENADA,Grenada,10571
G2800450,1870,Mississippi,280,Hancock,HANCOCK,Hancock,4239
G2800470,1870,Mississippi,280,Harrison,HARRISON,Harrison,5795
G2800490,1870,Mississippi,280,Hinds,HINDS,Hinds,30488
G2800510,1870,Mississippi,280,Holmes,HOLMES,Holmes,19370
G2800550,1870,Mississippi,280,Issaquena,ISSAQUENA,Issaquena,6887
G2800570,1870,Mississippi,280,Itawamba,ITAWAMBA,Itawamba,7812
G2800590,1870,Mississippi,280,Jackson,JACKSON,Jackson,4362
G2800610,1870,Mississippi,280,Jasper,JASPER,Jasper,10884
G2800630,1870,Mississippi,280,Jefferson,JEFFERSON,Jefferson,13848
G2800670,1870,Mississippi,280,Jones,JONES,Jones,3313
G2800690,1870,Mississippi,280,Kemper,KEMPER,Kemper,12920
G2800710,1870,Mississippi,280,Lafayette,LAFAYETTE,Lafayette,18802
G2800750,1870,Mississippi,280,Lauderdale,LAUDERDALE,Lauderdale,13462
G2800770,1870,Mississippi,280,Lawrence,LAWRENCE,Lawrence,6720
G2800790,1870,Mississippi,280,Leake,LEAKE,Leake,8496
G2800810,1870,Mississippi,280,Lee,LEE,Lee,15955
G2800850,1870,Mississippi,280,Lincoln,LINCOLN,Lincoln,10184
G2800870,1870,Mississippi,280,Lowndes,LOWNDES,Lowndes,30502
G2800890,1870,Mississippi,280,Madison,MADISON,Madison,20948
G2800910,1870,Mississippi,280,Marion,MARION,Marion,4211
G2800930,1870,Mississippi,280,Marshall,MARSHALL,Marshall,29416
G2800950,1870,Mississippi,280,Monroe,MONROE,Monroe,22631
G2800990,1870,Mississippi,280,Neshoba,NESHOBA,Neshoba,7439
G2801010,1870,Mississippi,280,Newton,NEWTON,Newton,10067
G2801030,1870,Mississippi,280,Noxubee,NOXUBEE,Noxubee,20905
G2801050,1870,Mississippi,280,Oktibbeha,OKTIBBEHA,Oktibbeha,14891
G2801070,1870,Mississippi,280,Panola,PANOLA,Panola,20754
G2801110,1870,Mississippi,280,Perry,PERRY,Perry,2694
G2801130,1870,Mississippi,280,Pike,PIKE,Pike,11303
G2801150,1870,Mississippi,280,Pontotoc,PONTOTOC,Pontotoc,12525
G2801170,1870,Mississippi,280,Prentiss,PRENTISS,Prentiss,9348
G2801210,1870,Mississippi,280,Rankin,RANKIN,Rankin,12977
G2801230,1870,Mississippi,280,Scott,SCOTT,Scott,7847
G2801270,1870,Mississippi,280,Simpson,SIMPSON,Simpson,5718
G2801290,1870,Mississippi,280,Smith,SMITH,Smith,7126
G2801330,1870,Mississippi,280,Sunflower,SUNFLOWER,Sunflower,5015
G2801350,1870,Mississippi,280,Tallahatchie,TALLAHATCHIE,Tallahatchie,7852
G2801390,1870,Mississippi,280,Tippah,TIPPAH,Tippah,20727
