GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_population
G3150155,1860,Nebraska Territory,315,Cuming,CUMING,Cuming,67
G3150175,1860,Nebraska Territory,315,Dakota,DAKOTA,Dakota,819
G3150195,1860,Nebraska Territory,315,Dawson,DAWSON,Dawson,16
G3150215,1860,Nebraska Territory,315,Dixon,DIXON,Dixon,247
G3150235,1860,Nebraska Territory,315,Dodge,DODGE,Dodge,309
G3150255,1860,Nebraska Territory,315,Douglas,DOUGLAS,Douglas,4328
G3150275,1860,Nebraska Territory,315,Gage,GAGE,Gage,421
G3150295,1860,Nebraska Territory,315,Greene,GREENE,Greene,16
G3150315,1860,Nebraska Territory,315,Hall,HALL,Hall,116
G3150335,1860,Nebraska Territory,315,Johnson/Johnston,JOHNSON/JOHNSTON,Johnson/Johnston,528
G3150355,1860,Nebraska Territory,315,Jones,JONES,Jones,122
G3150375,1860,Nebraska Territory,315,Kearney,KEARNEY,Kearney,474
G3150395,1860,Nebraska Territory,315,Lancaster,LANCASTER,Lancaster,153
G3150415,1860,Nebraska Territory,315,L'Eau Qui Court,L'EAU QUI COURT,L'Eau Qui,152
G3150455,1860,Nebraska Territory,315,Merrick,MERRICK,Merrick,109
G3150475,1860,Nebraska Territory,315,Nemaha,NEMAHA,Nemaha,3139
G3150495,1860,Nebraska Territory,315,Nuckolls,NUCKOLLS,Nuckolls,22
G3150515,1860,Nebraska Territory,315,Otoe,OTOE,Otoe,4211
G3150535,1860,Nebraska Territory,315,Pawnee,PAWNEE,Pawnee,882
G3150585,1860,Nebraska Territory,315,Platte-Madison [multi-county reporting area],PLATTE-MADISON [MULTI-COUNTY REPORTING AREA],Platte-Madison (multi-county reporting area),782
G3150595,1860,Nebraska Territory,315,Polk,POLK,Polk,19
G3150615,1860,Nebraska Territory,315,Richardson,RICHARDSON,Richardson,2835
G3150635,1860,Nebraska Territory,315,Saline,SALINE,Saline,39
G3150655,1860,Nebraska Territory,315,Sarpy,SARPY,Sarpy,1201
G3150675,1860,Nebraska Territory,315,Shorter,SHORTER,Shorter,117
G3150695,1860,Nebraska Territory,315,Unorganized Territory,UNORGANIZED TERRITORY,Unorganized Territory,2118
G3150715,1860,Nebraska Territory,315,Washington,WASHINGTON,Washington,1249
G3300010,1860,New Hampshire,330,Belknap,BELKNAP,Belknap,18549
G3300030,1860,New Hampshire,330,Carroll,CARROLL,Carroll,20465
G3300050,1860,New Hampshire,330,Cheshire,CHESHIRE,Cheshire,27434
G3300070,1860,New Hampshire,330,Coos,COOS,Coos,13161
G3300090,1860,New Hampshire,330,Grafton,GRAFTON,Grafton,42260
G3300110,1860,New Hampshire,330,Hillsborough,HILLSBOROUGH,Hillsborough,62140
G3300130,1860,New Hampshire,330,Merrimack,MERRIMACK,Merrimack,41408
G3300150,1860,New Hampshire,330,Rockingham,ROCKINGHAM,Rockingham,50122
G3300170,1860,New Hampshire,330,Strafford,STRAFFORD,Strafford,31493
G3300190,1860,New Hampshire,330,Sullivan,SULLIVAN,Sullivan,19041
G3400010,1860,New Jersey,340,Atlantic,ATLANTIC,Atlantic,11786
G3400030,1860,New Jersey,340,Bergen,BERGEN,Bergen,21618
G3400050,1860,New Jersey,340,Burlington,BURLINGTON,Burlington,49730
G3400070,1860,New Jersey,340,Camden,CAMDEN,Camden,34457
G3400090,1860,New Jersey,340,Cape May,CAPE MAY,Cape May,7130
G3400110,1860,New Jersey,340,Cumberland,CUMBERLAND,Cumberland,22605
G3400130,1860,New Jersey,340,Essex,ESSEX,Essex,98877
G3400150,1860,New Jersey,340,Gloucester,GLOUCESTER,Gloucester,18444
G3400170,1860,New Jersey,340,Hudson,HUDSON,Hudson,62717
G3400190,1860,New Jersey,340,Hunterdon,HUNTERDON,Hunterdon,33654
G3400210,1860,New Jersey,340,Mercer,MERCER,Mercer,37419
G3400230,1860,New Jersey,340,Middlesex,MIDDLESEX,Middlesex,34812
G3400250,1860,New Jersey,340,Monmouth,MONMOUTH,Monmouth,39346
G3400270,1860,New Jersey,340,Morris,MORRIS,Morris,34677
G3400290,1860,New Jersey,340,Ocean,OCEAN,Ocean,11176
G3400310,1860,New Jersey,340,Passaic,PASSAIC,Passaic,29013
G3400330,1860,New Jersey,340,Salem,SALEM,Salem,22458
G3400350,1860,New Jersey,340,Somerset,SOMERSET,Somerset,22057
G3400370,1860,New Jersey,340,Sussex,SUSSEX,Sussex,23846
G3400390,1860,New Jersey,340,Union,UNION,Union,27780
G3400410,1860,New Jersey,340,Warren,WARREN,Warren,28433
G3550015,1860,New Mexico Territory,355,Arizona,ARIZONA,Arizona,6482
G3550035,1860,New Mexico Territory,355,Bernalillo,BERNALILLO,Bernalillo,8769
G3550115,1860,New Mexico Territory,355,Dona Ana,DONA ANA,Dona Ana,6239
G3550255,1860,New Mexico Territory,355,Mora,MORA,Mora,5566
G3550315,1860,New Mexico Territory,355,Rio Arriba,RIO ARRIBA,Rio Arriba,9849
G3550395,1860,New Mexico Territory,355,San Miguel,SAN MIGUEL,San Miguel,13714
G3550415,1860,New Mexico Territory,355,Santa Anna,SANTA ANNA,Santa Anna,3572
G3550435,1860,New Mexico Territory,355,Santa Fe,SANTA FE,Santa Fe,8114
G3550475,1860,New Mexico Territory,355,Socorro,SOCORRO,Socorro,5787
G3550495,1860,New Mexico Territory,355,Taos,TAOS,Taos,14103
G3550555,1860,New Mexico Territory,355,Valencia,VALENCIA,Valencia,11321
G3600010,1860,New York,360,Albany,ALBANY,Albany,113917
G3600030,1860,New York,360,Allegany,ALLEGANY,Allegany,41881
G3600070,1860,New York,360,Broome,BROOME,Broome,35906
G3600090,1860,New York,360,Cattaraugus,CATTARAUGUS,Cattaraugus,43886
G3600110,1860,New York,360,Cayuga,CAYUGA,Cayuga,55767
G3600130,1860,New York,360,Chautauqua,CHAUTAUQUA,Chautauqua,58422
G3600150,1860,New York,360,Chemung,CHEMUNG,Chemung,26917
G3600170,1860,New York,360,Chenango,CHENANGO,Chenango,40934
G3600190,1860,New York,360,Clinton,CLINTON,Clinton,45735
G3600210,1860,New York,360,Columbia,COLUMBIA,Columbia,47172
G3600230,1860,New York,360,Cortland,CORTLAND,Cortland,26294
G3600250,1860,New York,360,Delaware,DELAWARE,Delaware,42465
G3600270,1860,New York,360,Dutchess,DUTCHESS,Dutchess,64941
G3600290,1860,New York,360,Erie,ERIE,Erie,141971
G3600310,1860,New York,360,Essex,ESSEX,Essex,28214
G3600330,1860,New York,360,Franklin,FRANKLIN,Franklin,30837
G3600350,1860,New York,360,Fulton,FULTON,Fulton,24162
G3600370,1860,New York,360,Genesee,GENESEE,Genesee,32189
G3600390,1860,New York,360,Greene,GREENE,Greene,31930
G3600410,1860,New York,360,Hamilton,HAMILTON,Hamilton,3024
G3600430,1860,New York,360,Herkimer,HERKIMER,Herkimer,40561
G3600450,1860,New York,360,Jefferson,JEFFERSON,Jefferson,69825
G3600470,1860,New York,360,Kings,KINGS,Kings,279122
G3600490,1860,New York,360,Lewis,LEWIS,Lewis,28580
G3600510,1860,New York,360,Livingston,LIVINGSTON,Livingston,39546
G3600530,1860,New York,360,Madison,MADISON,Madison,43545
G3600550,1860,New York,360,Monroe,MONROE,Monroe,100648
G3600570,1860,New York,360,Montgomery,MONTGOMERY,Montgomery,30866
G3600610,1860,New York,360,New York,NEW YORK,New York,813669
G3600630,1860,New York,360,Niagara,NIAGARA,Niagara,50399
G3600650,1860,New York,360,Oneida,ONEIDA,Oneida,105202
G3600670,1860,New York,360,Onondaga,ONONDAGA,Onondaga,90686
G3600690,1860,New York,360,Ontario,ONTARIO,Ontario,44563
G3600710,1860,New York,360,Orange,ORANGE,Orange,63812
G3600730,1860,New York,360,Orleans,ORLEANS,Orleans,28717
G3600750,1860,New York,360,Oswego,OSWEGO,Oswego,75958
G3600770,1860,New York,360,Otsego,OTSEGO,Otsego,50157
G3600790,1860,New York,360,Putnam,PUTNAM,Putnam,14002
G3600810,1860,New York,360,Queens,QUEENS,Queens,57391
G3600830,1860,New York,360,Rensselaer,RENSSELAER,Rensselaer,86328
G3600850,1860,New York,360,Richmond,RICHMOND,Richmond,25492
G3600870,1860,New York,360,Rockland,ROCKLAND,Rockland,22492
G3600890,1860,New York,360,St Lawrence,ST LAWRENCE,St Lawrence,83689
G3600910,1860,New York,360,Saratoga,SARATOGA,Saratoga,51729
G3600930,1860,New York,360,Schenectady,SCHENECTADY,Schenectady,20002
G3600950,1860,New York,360,Schoharie,SCHOHARIE,Schoharie,34469
G3600970,1860,New York,360,Schuyler,SCHUYLER,Schuyler,18840
G3600990,1860,New York,360,Seneca,SENECA,Seneca,28138
G3601010,1860,New York,360,Steuben,STEUBEN,Steuben,66690
G3601030,1860,New York,360,Suffolk,SUFFOLK,Suffolk,43275
G3601050,1860,New York,360,Sullivan,SULLIVAN,Sullivan,32385
G3601070,1860,New York,360,Tioga,TIOGA,Tioga,28748
G3601090,1860,New York,360,Tompkins,TOMPKINS,Tompkins,31409
G3601110,1860,New York,360,Ulster,ULSTER,Ulster,76381
G3601130,1860,New York,360,Warren,WARREN,Warren,21434
G3601150,1860,New York,360,Washington,WASHINGTON,Washington,45904
G3601170,1860,New York,360,Wayne,WAYNE,Wayne,47762
G3601190,1860,New York,360,Westchester,WESTCHESTER,Westchester,99497
G3601210,1860,New York,360,Wyoming,WYOMING,Wyoming,31968
G3601230,1860,New York,360,Yates,YATES,Yates,20290
G3700010,1860,North Carolina,370,Alamance,ALAMANCE,Alamance,11852
G3700030,1860,North Carolina,370,Alexander,ALEXANDER,Alexander,6022
G3700050,1860,North Carolina,370,Alleghany,ALLEGHANY,Alleghany,3590
G3700070,1860,North Carolina,370,Anson,ANSON,Anson,13664
G3700090,1860,North Carolina,370,Ashe,ASHE,Ashe,7956
G3700130,1860,North Carolina,370,Beaufort,BEAUFORT,Beaufort,14766
G3700150,1860,North Carolina,370,Bertie,BERTIE,Bertie,14310
G3700170,1860,North Carolina,370,Bladen,BLADEN,Bladen,11995
G3700190,1860,North Carolina,370,Brunswick,BRUNSWICK,Brunswick,8406
G3700210,1860,North Carolina,370,Buncombe,BUNCOMBE,Buncombe,12654
G3700230,1860,North Carolina,370,Burke,BURKE,Burke,9237
G3700250,1860,North Carolina,370,Cabarrus,CABARRUS,Cabarrus,10546
G3700270,1860,North Carolina,370,Caldwell,CALDWELL,Caldwell,7497
G3700290,1860,North Carolina,370,Camden,CAMDEN,Camden,5343
G3700310,1860,North Carolina,370,Carteret,CARTERET,Carteret,8186
G3700330,1860,North Carolina,370,Caswell,CASWELL,Caswell,16215
G3700350,1860,North Carolina,370,Catawba,CATAWBA,Catawba,10729
G3700370,1860,North Carolina,370,Chatham,CHATHAM,Chatham,19101
G3700390,1860,North Carolina,370,Cherokee,CHEROKEE,Cherokee,9166
G3700410,1860,North Carolina,370,Chowan,CHOWAN,Chowan,6842
G3700450,1860,North Carolina,370,Cleveland,CLEVELAND,Cleveland,12348
G3700470,1860,North Carolina,370,Columbus,COLUMBUS,Columbus,8597
G3700490,1860,North Carolina,370,Craven,CRAVEN,Craven,16268
G3700510,1860,North Carolina,370,Cumberland,CUMBERLAND,Cumberland,16369
G3700530,1860,North Carolina,370,Currituck,CURRITUCK,Currituck,7415
G3700570,1860,North Carolina,370,Davidson,DAVIDSON,Davidson,16601
G3700590,1860,North Carolina,370,Davie,DAVIE,Davie,8494
G3700610,1860,North Carolina,370,Duplin,DUPLIN,Duplin,15784
G3700650,1860,North Carolina,370,Edgecombe,EDGECOMBE,Edgecombe,17376
G3700670,1860,North Carolina,370,Forsyth,FORSYTH,Forsyth,12692
G3700690,1860,North Carolina,370,Franklin,FRANKLIN,Franklin,14107
G3700710,1860,North Carolina,370,Gaston,GASTON,Gaston,9307
G3700730,1860,North Carolina,370,Gates,GATES,Gates,8443
G3700770,1860,North Carolina,370,Granville,GRANVILLE,Granville,23396
G3700790,1860,North Carolina,370,Greene,GREENE,Greene,7925
G3700810,1860,North Carolina,370,Guilford,GUILFORD,Guilford,20056
G3700830,1860,North Carolina,370,Halifax,HALIFAX,Halifax,19442
G3700850,1860,North Carolina,370,Harnett,HARNETT,Harnett,8039
G3700870,1860,North Carolina,370,Haywood,HAYWOOD,Haywood,5801
G3700890,1860,North Carolina,370,Henderson,HENDERSON,Henderson,10448
G3700910,1860,North Carolina,370,Hertford,HERTFORD,Hertford,9504
G3700950,1860,North Carolina,370,Hyde,HYDE,Hyde,7732
G3700970,1860,North Carolina,370,Iredell,IREDELL,Iredell,15347
G3700990,1860,North Carolina,370,Jackson,JACKSON,Jackson,5515
G3701010,1860,North Carolina,370,Johnston,JOHNSTON,Johnston,15656
G3701030,1860,North Carolina,370,Jones,JONES,Jones,5730
G3701070,1860,North Carolina,370,Lenoir,LENOIR,Lenoir,10220
G3701090,1860,North Carolina,370,Lincoln,LINCOLN,Lincoln,8195
G3701110,1860,North Carolina,370,McDowell,McDOWELL,Mcdowell,7120
G3701130,1860,North Carolina,370,Macon,MACON,Macon,6004
G3701150,1860,North Carolina,370,Madison,MADISON,Madison,5908
G3701170,1860,North Carolina,370,Martin,MARTIN,Martin,10195
G3701190,1860,North Carolina,370,Mecklenburg,MECKLENBURG,Mecklenburg,17374
G3701230,1860,North Carolina,370,Montgomery,MONTGOMERY,Montgomery,7649
G3701250,1860,North Carolina,370,Moore,MOORE,Moore,11427
G3701270,1860,North Carolina,370,Nash,NASH,Nash,11687
G3701290,1860,North Carolina,370,New Hanover,NEW HANOVER,New Hanover,21715
G3701310,1860,North Carolina,370,Northampton,NORTHAMPTON,Northampton,13372
G3701330,1860,North Carolina,370,Onslow,ONSLOW,Onslow,8856
G3701350,1860,North Carolina,370,Orange,ORANGE,Orange,16947
G3701390,1860,North Carolina,370,Pasquotank,PASQUOTANK,Pasquotank,8940
G3701430,1860,North Carolina,370,Perquimans,PERQUIMANS,Perquimans,7238
G3701450,1860,North Carolina,370,Person,PERSON,Person,11221
G3701470,1860,North Carolina,370,Pitt,PITT,Pitt,16080
G3701490,1860,North Carolina,370,Polk,POLK,Polk,4043
G3701510,1860,North Carolina,370,Randolph,RANDOLPH,Randolph,16793
G3701530,1860,North Carolina,370,Richmond,RICHMOND,Richmond,11009
G3701550,1860,North Carolina,370,Robeson,ROBESON,Robeson,15489
G3701570,1860,North Carolina,370,Rockingham,ROCKINGHAM,Rockingham,16746
G3701590,1860,North Carolina,370,Rowan,ROWAN,Rowan,14589
G3701610,1860,North Carolina,370,Rutherford,RUTHERFORD,Rutherford,11573
G3701630,1860,North Carolina,370,Sampson,SAMPSON,Sampson,16624
G3701670,1860,North Carolina,370,Stanly,STANLY,Stanly,7801
G3701690,1860,North Carolina,370,Stokes,STOKES,Stokes,10402
G3701710,1860,North Carolina,370,Surry,SURRY,Surry,10380
G3701770,1860,North Carolina,370,Tyrrell,TYRRELL,Tyrrell,4944
G3701790,1860,North Carolina,370,Union,UNION,Union,11202
G3701830,1860,North Carolina,370,Wake,WAKE,Wake,28627
G3701850,1860,North Carolina,370,Warren,WARREN,Warren,15726
G3701870,1860,North Carolina,370,Washington,WASHINGTON,Washington,6357
G3701890,1860,North Carolina,370,Watauga,WATAUGA,Watauga,4957
G3701910,1860,North Carolina,370,Wayne,WAYNE,Wayne,14905
G3701930,1860,North Carolina,370,Wilkes,WILKES,Wilkes,14749
G3701950,1860,North Carolina,370,Wilson,WILSON,Wilson,9720
G3701970,1860,North Carolina,370,Yadkin,YADKIN,Yadkin,10714
G3701990,1860,North Carolina,370,Yancey,YANCEY,Yancey,8655
G3900010,1860,Ohio,390,Adams,ADAMS,Adams,20309
G3900030,1860,Ohio,390,Allen,ALLEN,Allen,19185
G3900050,1860,Ohio,390,Ashland,ASHLAND,Ashland,22951
G3900070,1860,Ohio,390,Ashtabula,ASHTABULA,Ashtabula,31814
G3900090,1860,Ohio,390,Athens,ATHENS,Athens,21364
G3900110,1860,Ohio,390,Auglaize,AUGLAIZE,Auglaize,17187
G3900130,1860,Ohio,390,Belmont,BELMONT,Belmont,36398
G3900150,1860,Ohio,390,Brown,BROWN,Brown,29958
G3900170,1860,Ohio,390,Butler,BUTLER,Butler,35840
G3900190,1860,Ohio,390,Carroll,CARROLL,Carroll,15738
G3900210,1860,Ohio,390,Champaign,CHAMPAIGN,Champaign,22698
G3900230,1860,Ohio,390,Clark,CLARK,Clark,25300
G3900250,1860,Ohio,390,Clermont,CLERMONT,Clermont,33034
G3900270,1860,Ohio,390,Clinton,CLINTON,Clinton,21461
G3900290,1860,Ohio,390,Columbiana,COLUMBIANA,Columbiana,32836
G3900310,1860,Ohio,390,Coshocton,COSHOCTON,Coshocton,25032
G3900330,1860,Ohio,390,Crawford,CRAWFORD,Crawford,23881
G3900350,1860,Ohio,390,Cuyahoga,CUYAHOGA,Cuyahoga,78033
G3900370,1860,Ohio,390,Darke,DARKE,Darke,26009
G3900390,1860,Ohio,390,Defiance,DEFIANCE,Defiance,11886
G3900410,1860,Ohio,390,Delaware,DELAWARE,Delaware,23902
G3900430,1860,Ohio,390,Erie,ERIE,Erie,24474
G3900450,1860,Ohio,390,Fairfield,FAIRFIELD,Fairfield,30538
G3900470,1860,Ohio,390,Fayette,FAYETTE,Fayette,15935
G3900490,1860,Ohio,390,Franklin,FRANKLIN,Franklin,50361
G3900510,1860,Ohio,390,Fulton,FULTON,Fulton,14043
G3900530,1860,Ohio,390,Gallia,GALLIA,Gallia,22043
G3900550,1860,Ohio,390,Geauga,GEAUGA,Geauga,15817
G3900570,1860,Ohio,390,Greene,GREENE,Greene,26197
G3900590,1860,Ohio,390,Guernsey,GUERNSEY,Guernsey,24474
G3900610,1860,Ohio,390,Hamilton,HAMILTON,Hamilton,216410
G3900630,1860,Ohio,390,Hancock,HANCOCK,Hancock,22886
G3900650,1860,Ohio,390,Hardin,HARDIN,Hardin,13570
G3900670,1860,Ohio,390,Harrison,HARRISON,Harrison,19110
G3900690,1860,Ohio,390,Henry,HENRY,Henry,8901
G3900710,1860,Ohio,390,Highland,HIGHLAND,Highland,27773
G3900730,1860,Ohio,390,Hocking,HOCKING,Hocking,17057
G3900750,1860,Ohio,390,Holmes,HOLMES,Holmes,20589
G3900770,1860,Ohio,390,Huron,HURON,Huron,29616
G3900790,1860,Ohio,390,Jackson,JACKSON,Jackson,17941
G3900810,1860,Ohio,390,Jefferson,JEFFERSON,Jefferson,26115
G3900830,1860,Ohio,390,Knox,KNOX,Knox,27735
G3900850,1860,Ohio,390,Lake,LAKE,Lake,15576
G3900870,1860,Ohio,390,Lawrence,LAWRENCE,Lawrence,23249
G3900890,1860,Ohio,390,Licking,LICKING,Licking,37011
G3900910,1860,Ohio,390,Logan,LOGAN,Logan,20996
G3900930,1860,Ohio,390,Lorain,LORAIN,Lorain,29744
G3900950,1860,Ohio,390,Lucas,LUCAS,Lucas,25831
G3900970,1860,Ohio,390,Madison,MADISON,Madison,13015
G3900990,1860,Ohio,390,Mahoning,MAHONING,Mahoning,25894
G3901010,1860,Ohio,390,Marion,MARION,Marion,15490
G3901030,1860,Ohio,390,Medina,MEDINA,Medina,22517
G3901050,1860,Ohio,390,Meigs,MEIGS,Meigs,26534
G3901070,1860,Ohio,390,Mercer,MERCER,Mercer,14104
G3901090,1860,Ohio,390,Miami,MIAMI,Miami,29959
G3901110,1860,Ohio,390,Monroe,MONROE,Monroe,25741
G3901130,1860,Ohio,390,Montgomery,MONTGOMERY,Montgomery,52230
G3901150,1860,Ohio,390,Morgan,MORGAN,Morgan,22119
G3901170,1860,Ohio,390,Morrow,MORROW,Morrow,20445
G3901190,1860,Ohio,390,Muskingum,MUSKINGUM,Muskingum,44416
G3901210,1860,Ohio,390,Noble,NOBLE,Noble,20751
G3901230,1860,Ohio,390,Ottawa,OTTAWA,Ottawa,7016
G3901250,1860,Ohio,390,Paulding,PAULDING,Paulding,4945
G3901270,1860,Ohio,390,Perry,PERRY,Perry,19678
G3901290,1860,Ohio,390,Pickaway,PICKAWAY,Pickaway,23469
G3901310,1860,Ohio,390,Pike,PIKE,Pike,13643
G3901330,1860,Ohio,390,Portage,PORTAGE,Portage,24208
G3901350,1860,Ohio,390,Preble,PREBLE,Preble,21820
G3901370,1860,Ohio,390,Putnam,PUTNAM,Putnam,12808
G3901390,1860,Ohio,390,Richland,RICHLAND,Richland,31158
G3901410,1860,Ohio,390,Ross,ROSS,Ross,35071
G3901430,1860,Ohio,390,Sandusky,SANDUSKY,Sandusky,21429
G3901450,1860,Ohio,390,Scioto,SCIOTO,Scioto,24297
G3901470,1860,Ohio,390,Seneca,SENECA,Seneca,30868
G3901490,1860,Ohio,390,Shelby,SHELBY,Shelby,17493
G3901510,1860,Ohio,390,Stark,STARK,Stark,42978
G3901530,1860,Ohio,390,Summit,SUMMIT,Summit,27344
G3901550,1860,Ohio,390,Trumbull,TRUMBULL,Trumbull,30656
G3901570,1860,Ohio,390,Tuscarawas,TUSCARAWAS,Tuscarawas,32463
G3901590,1860,Ohio,390,Union,UNION,Union,16507
G3901610,1860,Ohio,390,Van Wert,VAN WERT,Van Wert,10238
G3901630,1860,Ohio,390,Vinton,VINTON,Vinton,13631
G3901650,1860,Ohio,390,Warren,WARREN,Warren,26902
G3901670,1860,Ohio,390,Washington,WASHINGTON,Washington,36268
G3901690,1860,Ohio,390,Wayne,WAYNE,Wayne,32483
G3901710,1860,Ohio,390,Williams,WILLIAMS,Williams,16633
G3901730,1860,Ohio,390,Wood,WOOD,Wood,17886
G3901750,1860,Ohio,390,Wyandot,WYANDOT,Wyandot,15596
G4100030,1860,Oregon,410,Benton,BENTON,Benton,3074
G4100050,1860,Oregon,410,Clackamas,CLACKAMAS,Clackamas,3466
G4100070,1860,Oregon,410,Clatsop,CLATSOP,Clatsop,498
G4100090,1860,Oregon,410,Columbia,COLUMBIA,Columbia,532
G4100110,1860,Oregon,410,Coos,COOS,Coos,445
G4100150,1860,Oregon,410,Curry,CURRY,Curry,393
G4100190,1860,Oregon,410,Douglas,DOUGLAS,Douglas,3203
G4100290,1860,Oregon,410,Jackson,JACKSON,Jackson,3736
G4100330,1860,Oregon,410,Josephine,JOSEPHINE,Josephine,1623
G4100390,1860,Oregon,410,Lane,LANE,Lane,4780
G4100430,1860,Oregon,410,Linn,LINN,Linn,6772
G4100470,1860,Oregon,410,Marion,MARION,Marion,7088
G4100510,1860,Oregon,410,Multnomah,MULTNOMAH,Multnomah,4150
G4100530,1860,Oregon,410,Polk,POLK,Polk,3625
G4100570,1860,Oregon,410,Tillamook,TILLAMOOK,Tillamook,95
G4100595,1860,Oregon,410,Umpqua,UMPQUA,Umpqua,1250
G4100650,1860,Oregon,410,Wasco,WASCO,Wasco,1689
G4100670,1860,Oregon,410,Washington,WASHINGTON,Washington,2801
G4100710,1860,Oregon,410,Yamhill,YAMHILL,Yamhill,3245
G4200010,1860,Pennsylvania,420,Adams,ADAMS,Adams,28006
G4200030,1860,Pennsylvania,420,Allegheny,ALLEGHENY,Allegheny,178831
G4200050,1860,Pennsylvania,420,Armstrong,ARMSTRONG,Armstrong,35797
G4200070,1860,Pennsylvania,420,Beaver,BEAVER,Beaver,29140
G4200090,1860,Pennsylvania,420,Bedford,BEDFORD,Bedford,26736
G4200110,1860,Pennsylvania,420,Berks,BERKS,Berks,93818
G4200130,1860,Pennsylvania,420,Blair,BLAIR,Blair,27829
G4200150,1860,Pennsylvania,420,Bradford,BRADFORD,Bradford,48734
G4200170,1860,Pennsylvania,420,Bucks,BUCKS,Bucks,63578
G4200190,1860,Pennsylvania,420,Butler,BUTLER,Butler,35594
G4200210,1860,Pennsylvania,420,Cambria,CAMBRIA,Cambria,29155
G4200250,1860,Pennsylvania,420,Carbon,CARBON,Carbon,21033
G4200270,1860,Pennsylvania,420,Centre,CENTRE,Centre,27000
G4200290,1860,Pennsylvania,420,Chester,CHESTER,Chester,74578
G4200310,1860,Pennsylvania,420,Clarion,CLARION,Clarion,24988
G4200330,1860,Pennsylvania,420,Clearfield,CLEARFIELD,Clearfield,18759
G4200350,1860,Pennsylvania,420,Clinton,CLINTON,Clinton,17723
G4200370,1860,Pennsylvania,420,Columbia,COLUMBIA,Columbia,25065
G4200390,1860,Pennsylvania,420,Crawford,CRAWFORD,Crawford,48755
G4200410,1860,Pennsylvania,420,Cumberland,CUMBERLAND,Cumberland,40098
G4200430,1860,Pennsylvania,420,Dauphin,DAUPHIN,Dauphin,46756
G4200450,1860,Pennsylvania,420,Delaware,DELAWARE,Delaware,30597
G4200470,1860,Pennsylvania,420,Elk,ELK,Elk,5915
G4200490,1860,Pennsylvania,420,Erie,ERIE,Erie,49432
G4200510,1860,Pennsylvania,420,Fayette,FAYETTE,Fayette,39909
G4200530,1860,Pennsylvania,420,Forest,FOREST,Forest,898
G4200550,1860,Pennsylvania,420,Franklin,FRANKLIN,Franklin,42126
G4200570,1860,Pennsylvania,420,Fulton,FULTON,Fulton,9131
G4200590,1860,Pennsylvania,420,Greene,GREENE,Greene,24343
G4200610,1860,Pennsylvania,420,Huntingdon,HUNTINGDON,Huntingdon,28100
G4200630,1860,Pennsylvania,420,Indiana,INDIANA,Indiana,33687
G4200650,1860,Pennsylvania,420,Jefferson,JEFFERSON,Jefferson,18270
G4200670,1860,Pennsylvania,420,Juniata,JUNIATA,Juniata,16986
G4200710,1860,Pennsylvania,420,Lancaster,LANCASTER,Lancaster,116314
G4200730,1860,Pennsylvania,420,Lawrence,LAWRENCE,Lawrence,22999
G4200750,1860,Pennsylvania,420,Lebanon,LEBANON,Lebanon,31831
G4200770,1860,Pennsylvania,420,Lehigh,LEHIGH,Lehigh,43753
G4200790,1860,Pennsylvania,420,Luzerne,LUZERNE,Luzerne,90244
G4200810,1860,Pennsylvania,420,Lycoming,LYCOMING,Lycoming,37399
G4200830,1860,Pennsylvania,420,McKean,MCKEAN,Mckean,8859
G4200850,1860,Pennsylvania,420,Mercer,MERCER,Mercer,36856
G4200870,1860,Pennsylvania,420,Mifflin,MIFFLIN,Mifflin,16340
G4200890,1860,Pennsylvania,420,Monroe,MONROE,Monroe,16758
G4200910,1860,Pennsylvania,420,Montgomery,MONTGOMERY,Montgomery,70500
G4200930,1860,Pennsylvania,420,Montour,MONTOUR,Montour,13053
G4200950,1860,Pennsylvania,420,Northampton,NORTHAMPTON,Northampton,47904
G4200970,1860,Pennsylvania,420,Northumberland,NORTHUMBERLAND,Northumberland,28922
G4200990,1860,Pennsylvania,420,Perry,PERRY,Perry,22793
G4201010,1860,Pennsylvania,420,Philadelphia,PHILADELPHIA,Philadelphia,565529
G4201030,1860,Pennsylvania,420,Pike,PIKE,Pike,7155
G4201050,1860,Pennsylvania,420,Potter,POTTER,Potter,11470
G4201070,1860,Pennsylvania,420,Schuylkill,SCHUYLKILL,Schuylkill,89510
G4201090,1860,Pennsylvania,420,Snyder,SNYDER,Snyder,15035
G4201110,1860,Pennsylvania,420,Somerset,SOMERSET,Somerset,26778
G4201130,1860,Pennsylvania,420,Sullivan,SULLIVAN,Sullivan,5637
G4201150,1860,Pennsylvania,420,Susquehanna,SUSQUEHANNA,Susquehanna,36267
G4201170,1860,Pennsylvania,420,Tioga,TIOGA,Tioga,31044
G4201190,1860,Pennsylvania,420,Union,UNION,Union,14145
G4201210,1860,Pennsylvania,420,Venango,VENANGO,Venango,25043
G4201230,1860,Pennsylvania,420,Warren,WARREN,Warren,19190
G4201250,1860,Pennsylvania,420,Washington,WASHINGTON,Washington,46805
G4201270,1860,Pennsylvania,420,Wayne,WAYNE,Wayne,32239
G4201290,1860,Pennsylvania,420,Westmoreland,WESTMORELAND,Westmoreland,53736
G4201310,1860,Pennsylvania,420,Wyoming,WYOMING,Wyoming,12540
G4201330,1860,Pennsylvania,420,York,YORK,York,68200
G4400010,1860,Rhode Island,440,Bristol,BRISTOL,Bristol,8907
